,Descriptions,Amount,Category,date,customer_id,type,month,fraud_type,is_scammed,is_scam_transaction
2176,ATM Withdrawal - STU Bank ATM,100.0,Cash Withdrawal,2024-02-13,12281,spending,February,none,0,
2177,Marks & Spencer,55.0,Groceries,2024-02-13,12281,spending,February,none,0,
2178,Urology Clinic - Urinary Health Check,120.0,Healthcare,2024-02-14,12281,spending,February,none,0,
2179,ATM Withdrawal - JKL Bank ATM,100.0,Cash Withdrawal,2024-02-14,12281,spending,February,none,0,
2180,ATM Withdrawal - JKL Bank ATM,90.0,Cash Withdrawal,2024-02-14,12281,spending,February,none,0,
2181,Chase Credit Card Payment - Visa **** 1234,350.25,Credit Card Payment,2024-02-14,12281,spending,February,none,0,
2182,Online Retailer - Clothing Purchase,75.99,Online Shopping,2024-02-15,12281,spending,February,none,0,
2183,Uniqlo - Everyday Wear,40.0,Shopping,2024-02-15,12281,spending,February,none,0,
2184,Target - Discount Shopping,50.0,Shopping,2024-02-17,12281,spending,February,none,0,
2185,Credit Card Payment - Mastercard **** 5678,135.0,Credit Card Payment,2024-02-18,12281,spending,February,none,0,
2186,Charitable Donation - Local Animal Shelter,30.0,Charity,2024-02-19,12281,spending,February,none,0,
2187,Cotton On - Affordable Clothing,25.0,Shopping,2024-02-20,12281,spending,February,none,0,
2188,Transfer from Savings to Checking,500.0,Transfers,2024-02-20,12281,spending,February,none,0,
2189,Walmart - Household Supplies,75.2,Groceries,2024-02-23,12281,spending,February,none,0,
2190,Online Retailer - Clothing Purchase,80.99,Online Shopping,2024-02-23,12281,spending,February,none,0,
2191,Restaurant Lunch - Business Meeting,75.0,Dining Out,2024-02-24,12281,spending,February,none,0,
2192,Home Improvement - Renovation Supplies,120.3,Home Improvement,2024-02-24,12281,spending,February,none,0,
2193,Transfer from Savings to Checking,300.0,Transfers,2024-02-25,12281,spending,February,none,0,
2194,Online Retailer - Electronics Purchase,199.99,Online Shopping,2024-02-25,12281,spending,February,none,0,
2195,ATM Withdrawal - PQR Bank ATM,70.0,Cash Withdrawal,2024-02-25,12281,spending,February,none,0,
2196,Transfer from Savings to Checking,250.0,Transfers,2024-02-26,12281,spending,February,none,0,
2197,Fuel Purchase - Gas Station,45.6,Transportation,2024-02-26,12281,spending,February,none,0,
2198,Whole Foods Market,70.0,Groceries,2024-02-26,12281,spending,February,none,0,
2199,Kmart Super Centers,50.0,Groceries,2024-02-26,12281,spending,February,none,0,
2200,Electronics Store - Gadget Purchase,250.5,Electronics,2024-02-27,12281,spending,February,none,0,
2201,Transfer to Vacation Fund,350.0,Transfers,2024-02-29,12281,spending,February,none,0,
2202,Transfer from Savings to Checking,250.0,Transfers,2024-02-29,12281,spending,February,none,0,
2203,Dining Out - Restaurant Name,65.75,Dining Out,2024-02-29,12281,spending,February,none,0,
2204,Gas Station - Fuel Purchase,43.6,Transportation,2024-02-29,12281,spending,February,none,0,
2205,ATM Withdrawal - GHI Bank ATM,70.0,Cash Withdrawal,2024-02-29,12281,spending,February,none,0,
2206,Rent Payment - Apt #303,1500.0,Housing,2024-03-01,12281,spending,March,none,0,
2207,Internet Bill Payment - ISP Inc.,85.5,Utilities,2024-03-01,12281,spending,March,none,0,
2208,Medical Nutrition Therapy - Dietary Consultation,95.0,Healthcare,2024-03-01,12281,spending,March,none,0,
2209,Paycheck Deposit - Company Name,10867.716838489603,Income,2024-03-01,12281,income,March,none,0,
2210,Electricity Bill Payment - Utility Co.,85.0,Utilities,2024-03-02,12281,spending,March,none,0,
2211,Transfer to Vacation Fund,300.0,Transfers,2024-03-02,12281,spending,March,none,0,
2212,Utilities Payment - Water and Sewer,60.75,Utilities,2024-03-03,12281,spending,March,none,0,
2213,Restaurant - Dinner with Friends,90.0,Dining Out,2024-03-03,12281,spending,March,none,0,
2214,Monthly Account Maintenance Fee,7.0,Bank Fees,2024-03-03,12281,spending,March,none,0,
2215,ATM Withdrawal - PQR Bank ATM,80.0,Cash Withdrawal,2024-03-05,12281,spending,March,none,0,
2216,ATM Withdrawal - GHI Bank ATM,70.0,Cash Withdrawal,2024-03-05,12281,spending,March,none,0,
2217,Amazon.com - Online Shopping,120.99,Online Shopping,2024-03-06,12281,spending,March,none,0,
2218,Credit Card Payment - Mastercard **** 5678,135.0,Credit Card Payment,2024-03-06,12281,spending,March,none,0,
2219,Transfer from Checking to Savings,200.0,Transfers,2024-03-06,12281,spending,March,none,0,
2220,ATM Withdrawal - MNO Bank ATM,80.0,Cash Withdrawal,2024-03-07,12281,spending,March,none,0,
2221,Food Lion,45.0,Groceries,2024-03-07,12281,spending,March,none,0,
2222,ATM Withdrawal - XYZ Bank Branch,100.0,Cash Withdrawal,2024-03-07,12281,spending,March,none,0,
2223,ATM Withdrawal - ABC Bank ATM,60.0,Cash Withdrawal,2024-03-07,12281,spending,March,none,0,
2224,Netflix Subscription - Monthly Charge,12.99,Streaming Services,2024-03-08,12281,spending,March,none,0,
2225,Uniqlo - Everyday Wear,40.0,Shopping,2024-03-11,12281,spending,March,none,0,
2226,Eye Surgery Center - LASIK Surgery,200.0,Healthcare,2024-03-11,12281,spending,March,none,0,
2227,Grocery Shopping - Neighborhood Store,44.75,Groceries,2024-03-12,12281,spending,March,none,0,
2228,Amazon Prime Membership Renewal,12.99,Online Shopping,2024-03-12,12281,spending,March,none,0,
2229,Transfer to Savings Account - Rainy Day Fund,300.0,Transfers,2024-03-12,12281,spending,March,none,0,
2230,Puma - Budget Sportswear,40.0,Shopping,2024-03-13,12281,spending,March,none,0,
2231,Transfer from Savings to Checking,300.0,Transfers,2024-03-13,12281,spending,March,none,0,
2232,Credit Card Payment - American Express **** 5678,175.0,Credit Card Payment,2024-03-13,12281,spending,March,none,0,
2233,ATM Withdrawal - XYZ Bank ATM,70.0,Cash Withdrawal,2024-03-14,12281,spending,March,none,0,
2234,Transfer to Investment Account,450.0,Transfers,2024-03-15,12281,spending,March,none,0,
2235,Restaurant Lunch - Business Meeting,75.0,Dining Out,2024-03-15,12281,spending,March,none,0,
2236,ATM Withdrawal - GHI Bank ATM,60.0,Cash Withdrawal,2024-03-16,12281,spending,March,none,0,
2237,Credit Card Payment - Mastercard **** 6789,150.5,Credit Card Payment,2024-03-16,12281,spending,March,none,0,
2238,Save Mart Supermarkets,45.0,Groceries,2024-03-16,12281,spending,March,none,0,
2239,Fuel Purchase - Gas Station,42.75,Transportation,2024-03-16,12281,spending,March,none,0,
2240,Online Retailer - Outdoor Gear,179.99,Online Shopping,2024-03-17,12281,spending,March,none,0,
2241,Online Shopping - Tech Accessories,59.99,Online Shopping,2024-03-19,12281,spending,March,none,0,
2242,Gas Station - Fuel Purchase,40.45,Transportation,2024-03-19,12281,spending,March,none,0,
2243,New Balance - Affordable Sportswear,45.0,Shopping,2024-03-19,12281,spending,March,none,0,
2244,Piggly Wiggly,35.0,Groceries,2024-03-19,12281,spending,March,none,0,
2245,Transfer from Checking to Savings,200.0,Transfers,2024-03-19,12281,spending,March,none,0,
2246,Ralphs,40.0,Groceries,2024-03-21,12281,spending,March,none,0,
2247,Publix,45.0,Groceries,2024-03-21,12281,spending,March,none,0,
2248,Meijer,50.0,Groceries,2024-03-21,12281,spending,March,none,0,
2249,Transfer from Checking to Savings,150.0,Transfers,2024-03-22,12281,spending,March,none,0,
2250,Transfer to Vacation Fund,400.0,Transfers,2024-03-22,12281,spending,March,none,0,
2251,ATM Withdrawal - STU Bank ATM,100.0,Cash Withdrawal,2024-03-22,12281,spending,March,none,0,
2252,Restaurant - Dinner with Friends,100.0,Dining Out,2024-03-22,12281,spending,March,none,0,
2253,Credit Card Payment - Visa **** 7890,85.25,Credit Card Payment,2024-03-22,12281,spending,March,none,0,
2254,ATM Withdrawal - MNO Bank ATM,80.0,Cash Withdrawal,2024-03-22,12281,spending,March,none,0,
2255,Restaurant Dinner - Date Night,90.0,Dining Out,2024-03-23,12281,spending,March,none,0,
2256,Home Depot - Home Improvement,110.3,Home Improvement,2024-03-23,12281,spending,March,none,0,
2257,Dental Surgery - Wisdom Tooth Extraction,180.0,Healthcare,2024-03-23,12281,spending,March,none,0,
2258,Sainsbury's,40.0,Groceries,2024-03-23,12281,spending,March,none,0,
2259,Grocery Store - Weekly Shopping,90.25,Groceries,2024-03-23,12281,spending,March,none,0,
2260,ATM Withdrawal - JKL Bank ATM,100.0,Cash Withdrawal,2024-03-23,12281,spending,March,none,0,
2261,ATM Withdrawal - ABC Bank ATM,60.0,Cash Withdrawal,2024-03-24,12281,spending,March,none,0,
2262,Gas Station - Fuel Purchase,43.6,Transportation,2024-03-24,12281,spending,March,none,0,
2263,Coffee Shop - Morning Espresso,4.5,Dining Out,2024-03-25,12281,spending,March,none,0,
2264,Transfer to Emergency Fund,150.0,Transfers,2024-03-25,12281,spending,March,none,0,
2265,Boohoo - Trendy Fashion,35.0,Shopping,2024-03-26,12281,spending,March,none,0,
2266,Car Loan Payment - Auto Finance Inc.,300.0,Loan Payment,2024-03-26,12281,spending,March,none,0,
2267,Transfer to Vacation Fund,350.0,Transfers,2024-03-26,12281,spending,March,none,0,
2268,SuperValu,35.0,Groceries,2024-03-27,12281,spending,March,none,0,
2269,Online Retailer - Home Decor,89.99,Online Shopping,2024-03-29,12281,spending,March,none,0,
2270,ATM Withdrawal - XYZ Bank Branch,100.0,Cash Withdrawal,2024-04-01,12281,spending,April,none,0,
2271,Internet Bill Payment - ISP Inc.,85.5,Utilities,2024-04-01,12281,spending,April,none,0,
2272,Grocery Shopping - Fresh Grocers,58.4,Groceries,2024-04-01,12281,spending,April,none,0,
2273,Paycheck Deposit - Company Name,10867.716838489603,Income,2024-04-01,12281,income,April,none,0,
2274,Price Chopper,40.0,Groceries,2024-04-01,12281,spending,April,none,0,
2275,Wegmans,60.0,Groceries,2024-04-01,12281,spending,April,none,0,
2276,Rent Payment - Apt #303,1500.0,Housing,2024-04-01,12281,spending,April,none,0,
2277,Electricity Bill Payment - Utility Co.,85.0,Utilities,2024-04-02,12281,spending,April,none,0,
2278,Utilities Payment - Water and Sewer,60.75,Utilities,2024-04-03,12281,spending,April,none,0,
2279,Grocery Shopping - Supermart,56.75,Groceries,2024-04-04,12281,spending,April,none,0,
2280,Transfer from Checking to Savings,150.0,Transfers,2024-04-06,12281,spending,April,none,0,
2281,Festival Foods,40.0,Groceries,2024-04-06,12281,spending,April,none,0,
2282,ATM Withdrawal - MNO Bank ATM,80.0,Cash Withdrawal,2024-04-08,12281,spending,April,none,0,
2283,Credit Card Payment - Mastercard **** 2345,120.25,Credit Card Payment,2024-04-08,12281,spending,April,none,0,
2284,Credit Card Payment - Mastercard **** 6789,150.5,Credit Card Payment,2024-04-08,12281,spending,April,none,0,
2285,Transfer from Checking to Savings,200.0,Transfers,2024-04-09,12281,spending,April,none,0,
2286,New Balance - Affordable Sportswear,45.0,Shopping,2024-04-09,12281,spending,April,none,0,
2287,Fast Food - Lunch on the Go,10.5,Dining Out,2024-04-09,12281,spending,April,none,0,
2288,Transfer from Savings to Checking,500.0,Transfers,2024-04-12,12281,spending,April,none,0,
2289,Giant Food,45.0,Groceries,2024-04-12,12281,spending,April,none,0,
2290,Online Retailer - Clothing Purchase,80.99,Online Shopping,2024-04-14,12281,spending,April,none,0,
2291,Smith's Food and Drug,50.0,Groceries,2024-04-14,12281,spending,April,none,0,
2292,WinCo Foods,40.0,Groceries,2024-04-14,12281,spending,April,none,0,
2293,Transfer to Vacation Fund,400.0,Transfers,2024-04-14,12281,spending,April,none,0,
2294,ATM Withdrawal - ABC Bank ATM,60.0,Cash Withdrawal,2024-04-16,12281,spending,April,none,0,
2295,ATM Withdrawal - DEF Bank ATM,90.0,Cash Withdrawal,2024-04-16,12281,spending,April,none,0,
2296,Credit Card Payment - Mastercard **** 5678,135.5,Credit Card Payment,2024-04-16,12281,spending,April,none,0,
2297,Coffee Shop - Latte and Croissant,6.75,Dining Out,2024-04-16,12281,spending,April,none,0,
2298,Medical Nutrition Therapy - Dietary Consultation,95.0,Healthcare,2024-04-16,12281,spending,April,none,0,
2299,Coffee Shop - Morning Brew,4.75,Dining Out,2024-04-17,12281,spending,April,none,0,
2300,ATM Withdrawal - VWX Bank ATM,70.0,Cash Withdrawal,2024-04-18,12281,spending,April,none,0,
2301,Online Retailer - Clothing Purchase,75.99,Online Shopping,2024-04-19,12281,spending,April,none,0,
2302,Safeway,50.0,Groceries,2024-04-19,12281,spending,April,none,0,
2303,Car Loan Payment - Auto Finance Inc.,300.0,Loan Payment,2024-04-19,12281,spending,April,none,0,
2304,ATM Withdrawal - DEF Bank ATM,80.0,Cash Withdrawal,2024-04-20,12281,spending,April,none,0,
2305,Credit Card Payment - American Express **** 3456,200.0,Credit Card Payment,2024-04-20,12281,spending,April,none,0,
2306,Transfer from Savings to Checking - Emergency Fund,500.0,Transfers,2024-04-21,12281,spending,April,none,0,
2307,Fuel Purchase - Gas Station,42.75,Transportation,2024-04-21,12281,spending,April,none,0,
2308,Restaurant Dinner - Date Night,90.0,Dining Out,2024-04-21,12281,spending,April,none,0,
2309,ATM Withdrawal - ABC Bank ATM,60.0,Cash Withdrawal,2024-04-21,12281,spending,April,none,0,
2310,Transfer to Vacation Fund,350.0,Transfers,2024-04-22,12281,spending,April,none,0,
2311,ATM Withdrawal - GHI Bank ATM,70.0,Cash Withdrawal,2024-04-23,12281,spending,April,none,0,
2312,Asos - Men's Clothing,40.0,Shopping,2024-04-23,12281,spending,April,none,0,
2313,ATM Withdrawal - GHI Bank ATM,60.0,Cash Withdrawal,2024-04-23,12281,spending,April,none,0,
2314,ATM Withdrawal - JKL Bank ATM,90.0,Cash Withdrawal,2024-04-23,12281,spending,April,none,0,
2315,Sainsbury's,40.0,Groceries,2024-04-23,12281,spending,April,none,0,
2316,Amazon.com - Online Shopping,120.99,Online Shopping,2024-04-25,12281,spending,April,none,0,
2317,Transfer to Emergency Fund,200.0,Transfers,2024-04-27,12281,spending,April,none,0,
2318,Dermatologist - Skin Consultation,110.0,Healthcare,2024-04-27,12281,spending,April,none,0,
2319,Transfer from Savings to Checking,250.0,Transfers,2024-04-27,12281,spending,April,none,0,
2320,Transfer from Savings to Checking,175.0,Transfers,2024-04-28,12281,spending,April,none,0,
2321,Immunization Clinic - Vaccinations,50.0,Healthcare,2024-04-28,12281,spending,April,none,0,
2322,Home Improvement Store - DIY Supplies,75.4,Home Improvement,2024-04-29,12281,spending,April,none,0,
2323,Home Improvement - Renovation Supplies,120.3,Home Improvement,2024-04-29,12281,spending,April,none,0,
2324,Coffee Shop - Morning Espresso,4.5,Dining Out,2024-04-29,12281,spending,April,none,0,
2325,Uniqlo - Affordable Denim,35.0,Shopping,2024-04-29,12281,spending,April,none,0,
2326,Online Retailer - Tech Gadgets,249.99,Online Shopping,2024-04-30,12281,spending,April,none,0,
2327,Gas Station - Fuel Purchase,45.6,Transportation,2024-04-30,12281,spending,April,none,0,
2328,ATM Withdrawal - STU Bank ATM,100.0,Cash Withdrawal,2024-04-30,12281,spending,April,none,0,
2329,Electronics Store - Gadget Purchase,250.5,Electronics,2024-04-30,12281,spending,April,none,0,
2330,Rent Payment - Apt #303,1500.0,Housing,2024-05-01,12281,spending,May,none,0,
2331,Internet Bill Payment - ISP Inc.,85.5,Utilities,2024-05-01,12281,spending,May,none,0,
2332,Paycheck Deposit - Company Name,10867.716838489603,Income,2024-05-01,12281,income,May,none,0,
2333,Electricity Bill Payment - Utility Co.,85.0,Utilities,2024-05-02,12281,spending,May,none,0,
2334,Utilities Payment - Water and Sewer,60.75,Utilities,2024-05-03,12281,spending,May,none,0,
2335,ATM Withdrawal - XYZ Bank Branch,100.0,Cash Withdrawal,2024-05-04,12281,spending,May,none,0,
2336,Transfer to Vacation Fund,350.0,Transfers,2024-05-04,12281,spending,May,none,0,
2337,Albertsons,45.0,Groceries,2024-05-04,12281,spending,May,none,0,
2338,Coffee Shop - Latte and Croissant,6.75,Dining Out,2024-05-04,12281,spending,May,none,0,
2339,Fuel Purchase - Gas Station,46.4,Transportation,2024-05-05,12281,spending,May,none,0,
2340,ATM Withdrawal - PQR Bank ATM,70.0,Cash Withdrawal,2024-05-05,12281,spending,May,none,0,
2341,Online Retailer - Electronics Purchase,299.99,Online Shopping,2024-05-05,12281,spending,May,none,0,
2342,ATM Withdrawal - GHI Bank ATM,70.0,Cash Withdrawal,2024-05-05,12281,spending,May,none,0,
2343,Grocery Store - Fresh Produce,35.45,Groceries,2024-05-05,12281,spending,May,none,0,
2344,HEB Grocery,55.0,Groceries,2024-05-06,12281,spending,May,none,0,
2345,ATM Withdrawal - XYZ Bank Branch,100.0,Cash Withdrawal,2024-05-06,12281,spending,May,none,0,
2346,ATM Withdrawal - ABC Bank ATM,60.0,Cash Withdrawal,2024-05-08,12281,spending,May,none,0,
2347,ATM Withdrawal - PQR Bank ATM,80.0,Cash Withdrawal,2024-05-08,12281,spending,May,none,0,
2348,Dermatologist - Skin Consultation,110.0,Healthcare,2024-05-08,12281,spending,May,none,0,
2349,Physiatrist - Physical Medicine,130.0,Healthcare,2024-05-08,12281,spending,May,none,0,
2350,Transfer to Vacation Fund,400.0,Transfers,2024-05-11,12281,spending,May,none,0,
2351,Zara - Affordable Fashion,55.0,Shopping,2024-05-11,12281,spending,May,none,0,
2352,ATM Withdrawal - VWX Bank ATM,70.0,Cash Withdrawal,2024-05-11,12281,spending,May,none,0,
2353,Co-op,40.0,Groceries,2024-05-11,12281,spending,May,none,0,
2354,Credit Card Payment - Visa **** 4567,95.75,Credit Card Payment,2024-05-11,12281,spending,May,none,0,
2355,Credit Card Payment - Visa **** 7890,85.25,Credit Card Payment,2024-05-11,12281,spending,May,none,0,
2356,Online Retailer - Electronics Purchase,199.99,Online Shopping,2024-05-15,12281,spending,May,none,0,
2357,Transfer to Investment Account,500.0,Transfers,2024-05-15,12281,spending,May,none,0,
2358,Coffee Shop - Afternoon Pick-Me-Up,5.75,Dining Out,2024-05-15,12281,spending,May,none,0,
2359,ATM Withdrawal - MNO Bank ATM,80.0,Cash Withdrawal,2024-05-15,12281,spending,May,none,0,
2360,Coffee Shop - Cappuccino,5.25,Dining Out,2024-05-15,12281,spending,May,none,0,
2361,ENT Specialist - Ear and Throat Exam,110.0,Healthcare,2024-05-16,12281,spending,May,none,0,
2362,ShopRite,50.0,Groceries,2024-05-16,12281,spending,May,none,0,
