,Descriptions,Amount,Category,date,customer_id,type,is_scam_transaction,fraud_type,case_id,transaction_id,month,customer_scammed,bank_to,bank_from,transac_prob,customer_prob,date_DF_created
1363,,50.89,Groceries,2023-11-28,19746,spending,0,none,,,November,0,bank_D,bank_B,0.66,0.68,2024-02-03
1364,,27.89,Cash Withdrawal,2023-11-28,19746,spending,0,none,,,November,0,,bank_B,0.14,0.68,2024-02-03
1365,,7.71,Transportation,2023-11-28,19746,spending,0,none,,,November,0,bank_E,bank_B,0.37,0.68,2024-02-03
1366,,37.73,Dining Out,2023-11-29,17357,spending,0,none,,,November,0,bank_E,bank_D,0.48,0.38,2024-02-03
1367,,49.0,Entertainment,2023-11-29,16898,spending,0,none,,,November,0,bank_C,bank_E,0.59,0.4,2024-02-03
1368,,103.12,Cash Withdrawal,2023-11-29,12782,spending,0,none,,,November,1,,bank_D,0.11,0.6,2024-02-03
1369,,96.39,Transportation,2023-11-29,16898,spending,0,none,,,November,0,bank_D,bank_E,0.56,0.4,2024-02-03
1370,,344.5,Home Improvement,2023-11-29,16239,spending,0,none,,,November,0,bank_C,bank_A,0.61,0.65,2024-02-03
1371,,767.57,Transfers,2023-11-29,16239,spending,0,none,,,November,0,bank_D,bank_A,0.59,0.65,2024-02-03
1372,,247.25,Online Shopping,2023-11-29,13021,spending,0,none,,,November,0,bank_D,bank_B,0.67,0.39,2024-02-03
1373,,5.58,Dining Out,2023-11-29,13021,spending,0,none,,,November,0,bank_E,bank_B,0.19,0.39,2024-02-03
1374,,251.5,Credit Card Payment,2023-11-29,17747,spending,0,none,,,November,0,Intrnl,bank_C,0.67,0.32,2024-02-03
1375,,362.56,Electronics,2023-11-29,16898,spending,0,none,,,November,0,Intrnl,bank_E,0.58,0.4,2024-02-03
1376,,824.61,Transfers,2023-11-29,16239,spending,0,none,,,November,0,bank_A,bank_A,0.74,0.65,2024-02-03
1377,,140.06,Transfers,2023-11-29,16239,spending,0,none,,,November,0,bank_B,bank_A,0.48,0.65,2024-02-03
1378,,120.59,Groceries,2023-11-29,17747,spending,0,none,,,November,0,bank_D,bank_C,0.63,0.32,2024-02-03
1379,,14.39,Personal care,2023-11-29,17216,spending,0,none,,,November,0,bank_D,bank_B,0.35,0.55,2024-02-03
1380,,160.45,Transfers,2023-11-29,17747,spending,0,none,,,November,0,bank_D,bank_C,0.65,0.32,2024-02-03
1381,,259.37,Shopping,2023-11-29,13021,spending,0,none,,,November,0,bank_E,bank_B,0.62,0.39,2024-02-03
1382,,38.26,Cash Withdrawal,2023-11-29,13021,spending,0,none,,,November,0,,bank_B,0.15,0.39,2024-02-03
1383,,91.5,Online Shopping,2023-11-29,17747,spending,0,none,,,November,0,bank_C,bank_C,0.42,0.32,2024-02-03
1384,,27.45,Dining Out,2023-11-29,17216,spending,0,none,,,November,0,bank_B,bank_B,0.16,0.55,2024-02-03
1385,,115.23,Healthcare,2023-11-29,13021,spending,0,none,,,November,0,bank_D,bank_B,0.44,0.39,2024-02-03
1386,,195.17,Credit Card Payment,2023-11-30,16898,spending,0,none,,,November,0,bank_A,bank_E,0.61,0.4,2024-02-03
1387,,291.76,Online Shopping,2023-11-30,16898,spending,0,none,,,November,0,bank_B,bank_E,0.8,0.4,2024-02-03
1388,,2.73,Dining Out,2023-11-30,19583,spending,0,none,,,November,0,bank_E,bank_B,0.27,0.29,2024-02-03
1389,,336.4,Holiday,2023-11-30,17216,spending,0,none,,,November,0,bank_B,bank_B,0.78,0.55,2024-02-03
1390,,71.06,Groceries,2023-11-30,17216,spending,0,none,,,November,0,bank_B,bank_B,0.32,0.55,2024-02-03
1391,,103.15,Cash Withdrawal,2023-11-30,13021,spending,0,none,,,November,0,,bank_B,0.24,0.39,2024-02-03
1392,,42.0,Groceries,2023-11-30,13021,spending,0,none,,,November,0,bank_E,bank_B,0.41,0.39,2024-02-03
1393,,16.02,Cash Withdrawal,2023-11-30,19746,spending,0,none,,,November,0,,bank_B,0.17,0.68,2024-02-03
1394,,50.35,Cash Withdrawal,2023-11-30,12782,spending,0,none,,,November,1,,bank_D,0.27,0.6,2024-02-03
1395,,52.95,Cash Withdrawal,2023-11-30,17747,spending,0,none,,,November,0,,bank_C,0.28,0.32,2024-02-03
1396,,23.47,Groceries,2023-11-30,17747,spending,0,none,,,November,0,bank_B,bank_C,0.26,0.32,2024-02-03
1397,,39.41,Entertainment,2023-11-30,17747,spending,0,none,,,November,0,bank_C,bank_C,0.35,0.32,2024-02-03
1398,,7.84,Interest,2023-11-30,17216,spending,0,none,,,November,0,bank_B,bank_B,0.31,0.55,2024-02-03
1399,,16.54,Transportation,2023-11-30,12782,spending,0,none,,,November,1,bank_E,bank_D,0.22,0.6,2024-02-03
1400,,464.38,Credit Card Payment,2023-11-30,17357,spending,0,none,,,November,0,bank_C,bank_D,0.8,0.38,2024-02-03
1401,,33.07,Cash Withdrawal,2023-11-30,17357,spending,0,none,,,November,0,,bank_D,0.11,0.38,2024-02-03
1402,,61.69,Groceries,2023-11-30,17357,spending,0,none,,,November,0,bank_B,bank_D,0.46,0.38,2024-02-03
1403,,717.32,Transfers,2023-11-30,17357,spending,0,none,,,November,0,bank_E,bank_D,0.72,0.38,2024-02-03
1404,,187.4,Investment,2023-11-30,17357,spending,0,none,,,November,0,bank_A,bank_D,0.7,0.38,2024-02-03
1405,,95.46,Online Shopping,2023-11-30,12782,spending,0,none,,,November,1,Intrnl,bank_D,0.49,0.6,2024-02-03
1406,,32.24,Groceries,2023-11-30,17357,spending,0,none,,,November,0,bank_E,bank_D,0.37,0.38,2024-02-03
