"",transaction_description,category,Subcategory,Amount,origin,date,customer_id,type
9521,Save the Children,Charity,Charity,12.552947276455647,non-fraud,2024-02-13T00:00:00.000000000,131,spending
7611,The Wildlife Trusts,Charity,Charity,9.200353117691382,non-fraud,2024-02-12T00:00:00.000000000,131,spending
586,NOW TV,Utilities,TV,15.719538241025955,non-fraud,2024-02-02T00:00:00.000000000,131,spending
10080,Bristol Energy,Utilities,Bills,59.77053862208282,non-fraud,2024-02-02T00:00:00.000000000,131,spending
29958,Converse Outlet - Discounted Sneakers,Shopping,Shopping,31.756642911163546,non-fraud,2024-02-23T00:00:00.000000000,131,spending
24095,Gap - Kids' Fashion,Shopping,Shopping,25.142187859095483,non-fraud,2024-02-02T00:00:00.000000000,131,spending
13846,Converse Outlet - Discounted Sneakers,Shopping,Shopping,58.845059314386056,non-fraud,2024-02-18T00:00:00.000000000,131,spending
32304,Aldo - Affordable Footwear,Shopping,Shopping,30.490913857990023,non-fraud,2024-02-24T00:00:00.000000000,131,spending
22614,Converse Outlet - Discounted Sneakers,Shopping,Shopping,13.519256553609624,non-fraud,2024-02-18T00:00:00.000000000,131,spending
4381,John Lewis & Partners,Electronics,Electronics,309.3142386180059,non-fraud,2024-02-23T00:00:00.000000000,131,spending
12115,Jimmy John's,Dining Out,fast_food,7.617057635406227,non-fraud,2024-02-11T00:00:00.000000000,131,spending
1466,Tully's Coffee,Dining Out,cafes,1.4199756044563128,non-fraud,2024-02-08T00:00:00.000000000,131,spending
2097,Medacs Global Group,Healthcare,Healthcare,18.680066853930605,non-fraud,2024-02-06T00:00:00.000000000,132,spending
22,WinCo Foods,Groceries,Groceries,6.355668405127558,non-fraud,2024-02-27T00:00:00.000000000,132,spending
5102,Grocery Shopping - Neighborhood Store,Groceries,Groceries,26.237713998887987,non-fraud,2024-02-28T00:00:00.000000000,132,spending
28442,Walmart - Household Supplies,Groceries,Groceries,18.367223072331065,non-fraud,2024-02-25T00:00:00.000000000,132,spending
36128,Kroger,Groceries,Groceries,18.101031433601626,non-fraud,2024-02-07T00:00:00.000000000,132,spending
8820,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,12.423191221939748,non-fraud,2024-02-16T00:00:00.000000000,132,spending
3752,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,21.613663367350885,non-fraud,2024-02-11T00:00:00.000000000,132,spending
4637,ATM Withdrawal - XYZ Bank ATM,Cash Withdrawal,Cash Withdrawal,5.225040001452016,non-fraud,2024-02-26T00:00:00.000000000,132,spending
2415,Trading 212 UK,Investment,Investment,66.75372795972704,non-fraud,2024-02-24T00:00:00.000000000,132,spending
6714,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,1.8112008408394593,non-fraud,2024-02-12T00:00:00.000000000,132,spending
2578,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,1.3748660928190441,non-fraud,2024-02-07T00:00:00.000000000,132,spending
1318,Savings Account Interest - October,Interest,Interest,1.3721218491208025,non-fraud,2024-02-16T00:00:00.000000000,132,income
2002,Art Gallery and Museum ,Entertainment,Entertainment,7.977516430788346,non-fraud,2024-02-29T00:00:00.000000000,132,spending
2943,DesignMyNight ,Entertainment,Entertainment,7.434156178536508,non-fraud,2024-02-20T00:00:00.000000000,132,spending
1263,Paintball ,Entertainment,Entertainment,17.563159668746273,non-fraud,2024-02-16T00:00:00.000000000,132,spending
3206,Art Gallery and Museum ,Entertainment,Entertainment,13.221766138128054,non-fraud,2024-02-19T00:00:00.000000000,132,spending
48,Everyman cinema ,Entertainment,Entertainment,16.026383197730976,non-fraud,2024-02-19T00:00:00.000000000,132,spending
3772,Gas Station - Fuel Purchase,Transportation,Fuel,9.253589750470692,non-fraud,2024-02-12T00:00:00.000000000,132,spending
2273,Paycheck Deposit - XYZ Ltd.,Income,Income,814.0030542598214,non-fraud,2024-02-23T00:00:00.000000000,132,income
10678,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,57.346460562154824,non-fraud,2024-02-07T00:00:00.000000000,132,spending
3139,Transfer to Emergency Fund,Transfers,Transfers,99.0178011199536,non-fraud,2024-02-23T00:00:00.000000000,132,spending
7249,Transfer to Investment Account,Transfers,Transfers,58.647232075121345,non-fraud,2024-02-23T00:00:00.000000000,132,spending
14699,Transfer to Emergency Fund,Transfers,Transfers,36.40239265717489,non-fraud,2024-02-21T00:00:00.000000000,132,spending
15149,Transfer to Vacation Fund,Transfers,Transfers,211.5317927478594,non-fraud,2024-02-09T00:00:00.000000000,132,spending
648,Transfer to Vacation Fund,Transfers,Transfers,198.7079419459764,non-fraud,2024-02-29T00:00:00.000000000,132,spending
1786,Transfer from Savings to Current,Transfers,Transfers,140.95807756018004,non-fraud,2024-02-13T00:00:00.000000000,132,spending
8463,Transfer from Savings to Current - Emergency Fund,Transfers,Transfers,80.28833787945464,non-fraud,2024-02-08T00:00:00.000000000,132,spending
5899,Haven Holidays,Holiday,Holiday,346.23573891974684,non-fraud,2024-02-18T00:00:00.000000000,132,spending
9010,Cottages.com,Holiday,Holiday,170.3736257616318,non-fraud,2024-02-20T00:00:00.000000000,132,spending
1543,Monthly rent ,Housing,Housing,240.86775788206216,non-fraud,2024-02-02T00:00:00.000000000,132,spending
9060,Toolstation,Home Improvement,Home Improvement,69.76965178409458,non-fraud,2024-02-16T00:00:00.000000000,132,spending
6871,Toolstation,Home Improvement,Home Improvement,15.705306685036705,non-fraud,2024-02-25T00:00:00.000000000,132,spending
1022,Superdrug ,Personal care,Personal care,8.298592943482614,non-fraud,2024-02-17T00:00:00.000000000,132,spending
485,Sanctuary spa,Personal care,Personal care,7.766209666023743,non-fraud,2024-02-21T00:00:00.000000000,132,spending
6573,Ebay ,Online Shopping,Online Shopping,39.8656282043558,non-fraud,2024-02-04T00:00:00.000000000,132,spending
3368,Loans company ,Loan Payment,Loan Payment,48.63074257653949,non-fraud,2024-02-14T00:00:00.000000000,132,spending
439,Lease purchase ,Loan Payment,Loan Payment,43.54840324739603,non-fraud,2024-02-17T00:00:00.000000000,132,spending
14477,Alzheimer's Society,Charity,Charity,4.566421513874031,non-fraud,2024-02-27T00:00:00.000000000,132,spending
15829,The Royal British Legion,Charity,Charity,2.2585125636528414,non-fraud,2024-02-05T00:00:00.000000000,132,spending
6336,Comic Relief,Charity,Charity,5.343042480476405,non-fraud,2024-02-08T00:00:00.000000000,132,spending
14961,RNLI (Royal National Lifeboat Institution),Charity,Charity,3.655332606057818,non-fraud,2024-02-23T00:00:00.000000000,132,spending
2328,Sky Mobile ,Utilities,Mobile,6.608138825365785,non-fraud,2024-02-02T00:00:00.000000000,132,spending
1726,EE,Utilities,Mobile,15.293670130300464,non-fraud,2024-02-02T00:00:00.000000000,132,spending
20448,Forever 21 - Swimwear,Shopping,Shopping,12.936364793510927,non-fraud,2024-02-27T00:00:00.000000000,132,spending
16139,Primark - Budget Fashion,Shopping,Shopping,10.367752691956785,non-fraud,2024-02-20T00:00:00.000000000,132,spending
34651,Cotton On - Kids' Fashion,Shopping,Shopping,17.648231223391765,non-fraud,2024-02-06T00:00:00.000000000,132,spending
2799,Scan,Electronics,Electronics,50.83162602252925,non-fraud,2024-02-29T00:00:00.000000000,132,spending
4131,The Jolly Roger,Dining Out,bars,9.816159708610222,non-fraud,2024-02-08T00:00:00.000000000,132,spending
7573,Sirona,Healthcare,Healthcare,60.442694588639874,non-fraud,2024-02-05T00:00:00.000000000,133,spending
26480,BJ's Wholesale Club,Groceries,Groceries,39.197564606752074,non-fraud,2024-02-28T00:00:00.000000000,133,spending
10183,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,20.4406930281992,non-fraud,2024-02-26T00:00:00.000000000,133,spending
6209,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,31.442992233306665,non-fraud,2024-02-17T00:00:00.000000000,133,spending
2942,Trading 212 UK,Investment,Investment,121.04527726745388,non-fraud,2024-02-26T00:00:00.000000000,133,spending
4562,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,1.908664076453702,non-fraud,2024-02-09T00:00:00.000000000,133,spending
4298,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,2.4682723920631644,non-fraud,2024-02-12T00:00:00.000000000,133,spending
6276,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,1.2341361960315822,non-fraud,2024-02-24T00:00:00.000000000,133,spending
4579,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.9893075579524424,non-fraud,2024-02-29T00:00:00.000000000,133,spending
545,Interest Earned - Savings Account,Interest,Interest,3.2227443175723502,non-fraud,2024-02-11T00:00:00.000000000,133,income
78,Interest Earned - Savings Account,Interest,Interest,3.6224645430076805,non-fraud,2024-02-06T00:00:00.000000000,133,income
365,Savings Account Interest - October,Interest,Interest,1.8487060426384025,non-fraud,2024-02-16T00:00:00.000000000,133,income
122,Art Gallery and Museum ,Entertainment,Entertainment,18.182273754489586,non-fraud,2024-02-20T00:00:00.000000000,133,spending
2055,Everyman cinema ,Entertainment,Entertainment,23.083843018890324,non-fraud,2024-02-08T00:00:00.000000000,133,spending
705,DesignMyNight ,Entertainment,Entertainment,13.62046668170888,non-fraud,2024-02-14T00:00:00.000000000,133,spending
1610,Everyman cinema ,Entertainment,Entertainment,7.035075967661813,non-fraud,2024-02-15T00:00:00.000000000,133,spending
1051,Vue,Entertainment,Entertainment,31.08324403041487,non-fraud,2024-02-24T00:00:00.000000000,133,spending
801,LNER,Transportation,Transportation,29.814132314657698,non-fraud,2024-02-17T00:00:00.000000000,133,spending
1900,Paycheck Deposit - XYZ Inc.,Income,Income,1106.8952552698806,non-fraud,2024-02-23T00:00:00.000000000,133,income
7225,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,139.4324076374791,non-fraud,2024-02-04T00:00:00.000000000,133,spending
10462,Credit Card Payment - Visa **** 4567,Credit Card Payment,Credit Card Payment,160.62757259118746,non-fraud,2024-02-02T00:00:00.000000000,133,spending
13401,Transfer to Savings Account - Rainy Day Fund,Transfers,Transfers,265.264334604521,non-fraud,2024-02-28T00:00:00.000000000,133,spending
11354,Transfer from Savings to Current,Transfers,Transfers,262.4063349926584,non-fraud,2024-02-17T00:00:00.000000000,133,spending
12346,Transfer from Savings to Current,Transfers,Transfers,214.38994291223938,non-fraud,2024-02-18T00:00:00.000000000,133,spending
4197,Transfer to Vacation Fund,Transfers,Transfers,93.82932641812583,non-fraud,2024-02-29T00:00:00.000000000,133,spending
2371,Transfer from Savings to Current,Transfers,Transfers,26.52143695763416,non-fraud,2024-02-20T00:00:00.000000000,133,spending
9744,Transfer to Investment Account,Transfers,Transfers,463.5455524317166,non-fraud,2024-02-25T00:00:00.000000000,133,spending
11151,Transfer from Savings to Current,Transfers,Transfers,464.66476906293553,non-fraud,2024-02-06T00:00:00.000000000,133,spending
10104,Saga Holidays,Holiday,Holiday,595.5131848591908,non-fraud,2024-02-14T00:00:00.000000000,133,spending
4686,Rent payment ,Housing,Housing,514.9995384508795,non-fraud,2024-02-02T00:00:00.000000000,133,spending
2561,Habitat,Home Improvement,Home Improvement,299.23555726370614,non-fraud,2024-02-18T00:00:00.000000000,133,spending
1080,Waterstones ,Personal care,Personal care,15.639053820157297,non-fraud,2024-02-28T00:00:00.000000000,133,spending
241,Waterstones ,Personal care,Personal care,6.8801843803056215,non-fraud,2024-02-23T00:00:00.000000000,133,spending
4441,Manning Books ,Personal care,Personal care,17.113022151450078,non-fraud,2024-02-05T00:00:00.000000000,133,spending
10606,Old Navy - Family Apparel,Online Shopping,Online Shopping,63.470575296312504,non-fraud,2024-02-09T00:00:00.000000000,133,spending
329,Car Loan,Loan Payment,Loan Payment,100.03997942082728,non-fraud,2024-02-04T00:00:00.000000000,133,spending
2021,SLC,Loan Payment,Loan Payment,92.85001186580928,non-fraud,2024-02-03T00:00:00.000000000,133,spending
14950,The Children's Society,Charity,Charity,11.941641734880491,non-fraud,2024-02-09T00:00:00.000000000,133,spending
9934,Alzheimer's Society,Charity,Charity,3.8972721979944698,non-fraud,2024-02-06T00:00:00.000000000,133,spending
16422,Shelter,Charity,Charity,7.739582864991582,non-fraud,2024-02-15T00:00:00.000000000,133,spending
10334,Marie Curie,Charity,Charity,3.1777757922108756,non-fraud,2024-02-24T00:00:00.000000000,133,spending
3013,EE,Utilities,Mobile,16.268613175217943,non-fraud,2024-02-02T00:00:00.000000000,133,spending
26111,Foot Locker - Athletic Footwear,Shopping,Shopping,67.95243832400614,non-fraud,2024-02-12T00:00:00.000000000,133,spending
18737,PacSun - Teen Fashion,Shopping,Shopping,47.786552950793734,non-fraud,2024-02-20T00:00:00.000000000,133,spending
2932,Electronics Store - Gadget Purchase,Electronics,Electronics,114.60978163794506,non-fraud,2024-02-21T00:00:00.000000000,133,spending
5684,Richer Sounds,Electronics,Electronics,214.86461067994384,non-fraud,2024-02-28T00:00:00.000000000,133,spending
14475,Gloria Jean's,Dining Out,cafes,1.7637654947333947,non-fraud,2024-02-28T00:00:00.000000000,133,spending
14154,Saxbys Coffee,Dining Out,cafes,1.9786151159048848,non-fraud,2024-02-29T00:00:00.000000000,133,spending
9950,Omnes,Healthcare,Healthcare,3.504070465049988,non-fraud,2024-02-21T00:00:00.000000000,134,spending
12665,WinCo Foods,Groceries,Groceries,2.5986299552721808,non-fraud,2024-02-29T00:00:00.000000000,134,spending
39,Aldi,Groceries,Groceries,2.276939652838125,non-fraud,2024-02-02T00:00:00.000000000,134,spending
4535,Smith's Food and Drug,Groceries,Groceries,4.878708050085272,non-fraud,2024-02-29T00:00:00.000000000,134,spending
22337,Grocery Shopping - Mega Mart,Groceries,Groceries,14.526278681131991,non-fraud,2024-02-10T00:00:00.000000000,134,spending
3339,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,9.114035495302431,non-fraud,2024-02-22T00:00:00.000000000,134,spending
4405,Interactive Brokers ,Investment,Investment,31.26986661757775,non-fraud,2024-02-08T00:00:00.000000000,134,spending
6250,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.9415325924899207,non-fraud,2024-02-17T00:00:00.000000000,134,spending
1333,Interest Earned - Savings Account,Interest,Interest,1.1753465196249178,non-fraud,2024-02-12T00:00:00.000000000,134,income
1194,Savings Account Interest - October,Interest,Interest,1.6806356775945086,non-fraud,2024-02-28T00:00:00.000000000,134,income
1064,DesignMyNight ,Entertainment,Entertainment,10.612641538348889,non-fraud,2024-02-23T00:00:00.000000000,134,spending
6261,Gas Station - Fuel Purchase,Transportation,Fuel,22.394352712372765,non-fraud,2024-02-27T00:00:00.000000000,134,spending
55,Abellio Scotrail,Transportation,Transportation,5.923809227749084,non-fraud,2024-02-14T00:00:00.000000000,134,spending
1313,Fuel Purchase - Gas Station,Transportation,Fuel,9.73073934338333,non-fraud,2024-02-29T00:00:00.000000000,134,spending
2284,Scotrail ,Transportation,Transportation,13.21597915658352,non-fraud,2024-02-26T00:00:00.000000000,134,spending
1254,Paycheck Deposit - XYZ Ltd.,Income,Income,430.86257575425003,non-fraud,2024-02-23T00:00:00.000000000,134,income
3710,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,78.12209764086369,non-fraud,2024-02-12T00:00:00.000000000,134,spending
296,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,35.031289324574985,non-fraud,2024-02-26T00:00:00.000000000,134,spending
7977,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,61.50875504637904,non-fraud,2024-02-22T00:00:00.000000000,134,spending
1762,Chase Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,24.48141662572542,non-fraud,2024-02-10T00:00:00.000000000,134,spending
1223,Transfer from Current to Savings,Transfers,Transfers,48.93301805268866,non-fraud,2024-02-21T00:00:00.000000000,134,spending
13294,Pontins,Holiday,Holiday,112.81129679016732,non-fraud,2024-02-17T00:00:00.000000000,134,spending
4595,Virgin Holidays,Holiday,Holiday,47.989916239211254,non-fraud,2024-02-23T00:00:00.000000000,134,spending
2219,Mortgage payments,Housing,Housing,195.3915512564708,non-fraud,2024-02-02T00:00:00.000000000,134,spending
5705,Carpetright,Home Improvement,Home Improvement,81.32330845532941,non-fraud,2024-02-17T00:00:00.000000000,134,spending
2344,Body Shop,Personal care,Personal care,2.5248765688604706,non-fraud,2024-02-27T00:00:00.000000000,134,spending
5399,Currys PC World,Online Shopping,Online Shopping,10.697379471672981,non-fraud,2024-02-26T00:00:00.000000000,134,spending
3965,Aliexpress,Online Shopping,Online Shopping,32.60841211990092,non-fraud,2024-02-13T00:00:00.000000000,134,spending
6789,AMZN,Online Shopping,Online Shopping,48.45911331446873,non-fraud,2024-02-04T00:00:00.000000000,134,spending
10073,Online Shopping - Amazon,Online Shopping,Online Shopping,31.815955521221902,non-fraud,2024-02-11T00:00:00.000000000,134,spending
2821,SAAS,Loan Payment,Loan Payment,33.753943440763656,non-fraud,2024-02-19T00:00:00.000000000,134,spending
278,Lease purchase ,Loan Payment,Loan Payment,23.114625145627553,non-fraud,2024-02-04T00:00:00.000000000,134,spending
14955,British Heart Foundation,Charity,Charity,1.0670702714885767,non-fraud,2024-02-11T00:00:00.000000000,134,spending
17404,Barnardo's,Charity,Charity,2.1325713219896705,non-fraud,2024-02-23T00:00:00.000000000,134,spending
